
		>>BUBBLE SORT<<
Vetor_19[5]: 657
Vetor_19[6]: 5440
Vetor_19[7]: 27198
Vetor_19[8]: 26385
Vetor_19[9]: 21603
Vetor_19[10]: 7034
Vetor_19[11]: 10687
Vetor_19[12]: 25154
Vetor_19[13]: 9464
Vetor_19[14]: 5508
Vetor_19[15]: 24966
Vetor_19[16]: 3456
Vetor_19[17]: 24260
Vetor_19[18]: 7122
Vetor_19[19]: 198
Vetor_19[20]: 12678
Vetor_19[21]: 9379
Vetor_19[22]: 3744
Vetor_19[23]: 19545
Vetor_19[24]: 3858
Vetor_19[25]: 18029
Vetor_19[26]: 2102
Vetor_19[27]: 6137
Vetor_19[28]: 839
Vetor_19[29]: 25547
Vetor_19[30]: 17515
Vetor_19[31]: 8116
Vetor_19[32]: 19279
Vetor_19[33]: 12617
Vetor_19[34]: 8552
Vetor_19[35]: 5530
Vetor_19[36]: 11078
Vetor_19[37]: 5036
Vetor_19[38]: 7598
Vetor_19[39]: 14265
Vetor_19[40]: 31827
Vetor_19[41]: 1413
Vetor_19[42]: 30555
Vetor_19[43]: 587
Vetor_19[44]: 26136
Vetor_19[45]: 31494
Vetor_19[46]: 20648
Vetor_19[47]: 21037
Vetor_19[48]: 18253
Vetor_19[49]: 14357
Vetor_19[50]: 32183
Vetor_19[51]: 2963
Vetor_19[52]: 4519
Vetor_19[53]: 19615
Vetor_19[54]: 24460
Vetor_19[55]: 6395
Vetor_19[56]: 7423
Vetor_19[57]: 11055
Vetor_19[58]: 28761
Vetor_19[59]: 22111
Vetor_19[60]: 13744
Vetor_19[61]: 3519
Vetor_19[62]: 25854
Vetor_19[63]: 15535
Vetor_19[64]: 27201
Vetor_19[65]: 7374
Vetor_19[66]: 2000
Vetor_19[67]: 24958
Vetor_19[68]: 23620
Vetor_19[69]: 3250
Vetor_19[70]: 12441
Vetor_19[71]: 7932
Vetor_19[72]: 6269
Vetor_19[73]: 9520
Vetor_19[74]: 32225
Vetor_19[75]: 30756
Vetor_19[76]: 14919
Vetor_19[77]: 26442
Vetor_19[78]: 13164
Vetor_19[79]: 3382
Vetor_19[80]: 24116
Vetor_19[81]: 17752
Vetor_19[82]: 25092
Vetor_19[83]: 13416
Vetor_19[84]: 10228
Vetor_19[85]: 8538
Vetor_19[86]: 15481
Vetor_19[87]: 2776
Vetor_19[88]: 24440
Vetor_19[89]: 1421
Vetor_19[90]: 15845
Vetor_19[91]: 4550
Vetor_19[92]: 26966
Vetor_19[93]: 19260
Vetor_19[94]: 1332
Vetor_19[95]: 11264
Vetor_19[96]: 7792
Vetor_19[97]: 9177
Vetor_19[98]: 2532
Vetor_19[99]: 3997

		>>Vetor_20 - ALEATORIO<<

Vetor_20[0]: 5282
Vetor_20[1]: 2609
Vetor_20[2]: 6669
Vetor_20[3]: 15245
Vetor_20[4]: 15294
Vetor_20[5]: 17740
Vetor_20[6]: 8629
Vetor_20[7]: 6898
Vetor_20[8]: 22210
Vetor_20[9]: 29673
Vetor_20[10]: 5404
Vetor_20[11]: 18491
Vetor_20[12]: 10409
Vetor_20[13]: 8238
Vetor_20[14]: 7337
Vetor_20[15]: 13769
Vetor_20[16]: 22436
Vetor_20[17]: 8080
Vetor_20[18]: 8132
Vetor_20[19]: 13808
Vetor_20[20]: 4868
Vetor_20[21]: 12592
Vetor_20[22]: 14814
Vetor_20[23]: 11247
Vetor_20[24]: 20571
Vetor_20[25]: 22123
Vetor_20[26]: 178
Vetor_20[27]: 18726
Vetor_20[28]: 25566
Vetor_20[29]: 6572
Vetor_20[30]: 32715
Vetor_20[31]: 10883
Vetor_20[32]: 30734
Vetor_20[33]: 14213
Vetor_20[34]: 3399
Vetor_20[35]: 27198
Vetor_20[36]: 10392
Vetor_20[37]: 24063
Vetor_20[38]: 23514
Vetor_20[39]: 31174
Vetor_20[40]: 17529
Vetor_20[41]: 30254
Vetor_20[42]: 28182
Vetor_20[43]: 22523
Vetor_20[44]: 31589
Vetor_20[45]: 11272
Vetor_20[46]: 20201
Vetor_20[47]: 30621
Vetor_20[48]: 31338
Vetor_20[49]: 10359
Vetor_20[50]: 13159
Vetor_20[51]: 27140
Vetor_20[52]: 15313
Vetor_20[53]: 12716
Vetor_20[54]: 27081
Vetor_20[55]: 8722
Vetor_20[56]: 3653
Vetor_20[57]: 9655
Vetor_20[58]: 14774
Vetor_20[59]: 25447
Vetor_20[60]: 5943
Vetor_20[61]: 852
Vetor_20[62]: 6594
Vetor_20[63]: 12755
Vetor_20[64]: 21632
Vetor_20[65]: 29960
Vetor_20[66]: 24117
Vetor_20[67]: 21777
Vetor_20[68]: 24904
Vetor_20[69]: 4717
Vetor_20[70]: 17677
Vetor_20[71]: 17586
Vetor_20[72]: 551
Vetor_20[73]: 19402
Vetor_20[74]: 838
Vetor_20[75]: 4183
Vetor_20[76]: 15499
Vetor_20[77]: 13287
Vetor_20[78]: 14168
Vetor_20[79]: 6179
Vetor_20[80]: 32090
Vetor_20[81]: 7200
Vetor_20[82]: 25858
Vetor_20[83]: 10608
Vetor_20[84]: 4824
Vetor_20[85]: 14007
Vetor_20[86]: 24134
Vetor_20[87]: 21441
Vetor_20[88]: 32202
Vetor_20[89]: 13167
Vetor_20[90]: 15797
Vetor_20[91]: 2552
Vetor_20[92]: 24028
Vetor_20[93]: 2646
Vetor_20[94]: 21996
Vetor_20[95]: 25546
Vetor_20[96]: 32064
Vetor_20[97]: 26850
Vetor_20[98]: 14943
Vetor_20[99]: 4975

		>>Vetor_20 - ORDENADO<<

Vetor_20[0]: 5282
Vetor_20[1]: 2609
Vetor_20[2]: 6669
Vetor_20[3]: 15245
Vetor_20[4]: 15294
Vetor_20[5]: 17740
Vetor_20[6]: 8629
Vetor_20[7]: 6898
Vetor_20[8]: 22210
Vetor_20[9]: 29673
Vetor_20[10]: 5404
Vetor_20[11]: 18491
Vetor_20[12]: 10409
Vetor_20[13]: 8238
Vetor_20[14]: 7337
Vetor_20[15]: 13769
Vetor_20[16]: 22436
Vetor_20[17]: 8080
Vetor_20[18]: 8132
Vetor_20[19]: 13808
Vetor_20[20]: 4868
Vetor_20[21]: 12592
Vetor_20[22]: 14814
Vetor_20[23]: 11247
Vetor_20[24]: 20571
Vetor_20[25]: 22123
Vetor_20[26]: 178
Vetor_20[27]: 18726
Vetor_20[28]: 25566
Vetor_20[29]: 6572
Vetor_20[30]: 32715
Vetor_20[31]: 10883
Vetor_20[32]: 30734
Vetor_20[33]: 14213
Vetor_20[34]: 3399
Vetor_20[35]: 27198
Vetor_20[36]: 10392
Vetor_20[37]: 24063
Vetor_20[38]: 23514
Vetor_20[39]: 31174
Vetor_20[40]: 17529
Vetor_20[41]: 30254
Vetor_20[42]: 28182
Vetor_20[43]: 22523
Vetor_20[44]: 31589
Vetor_20[45]: 11272
Vetor_20[46]: 20201
Vetor_20[47]: 30621
Vetor_20[48]: 31338
Vetor_20[49]: 10359
Vetor_20[50]: 13159
Vetor_20[51]: 27140
Vetor_20[52]: 15313
Vetor_20[53]: 12716
Vetor_20[54]: 27081
Vetor_20[55]: 8722
Vetor_20[56]: 3653
Vetor_20[57]: 9655
Vetor_20[58]: 14774
Vetor_20[59]: 25447
Vetor_20[60]: 5943
Vetor_20[61]: 852
Vetor_20[62]: 6594
Vetor_20[63]: 12755
Vetor_20[64]: 21632
Vetor_20[65]: 29960
Vetor_20[66]: 24117
Vetor_20[67]: 21777
Vetor_20[68]: 24904
Vetor_20[69]: 4717
Vetor_20[70]: 17677
Vetor_20[71]: 17586
Vetor_20[72]: 551
Vetor_20[73]: 19402
Vetor_20[74]: 838
Vetor_20[75]: 4183
Vetor_20[76]: 15499
Vetor_20[77]: 13287
Vetor_20[78]: 14168
Vetor_20[79]: 6179
Vetor_20[80]: 32090
Vetor_20[81]: 7200
Vetor_20[82]: 25858
Vetor_20[83]: 10608
Vetor_20[84]: 4824
Vetor_20[85]: 14007
Vetor_20[86]: 24134
Vetor_20[87]: 21441
Vetor_20[88]: 32202
Vetor_20[89]: 13167
Vetor_20[90]: 15797
Vetor_20[91]: 2552
Vetor_20[92]: 24028
Vetor_20[93]: 2646
Vetor_20[94]: 21996
Vetor_20[95]: 25546
Vetor_20[96]: 32064
Vetor_20[97]: 26850
Vetor_20[98]: 14943
Vetor_20[99]: 4975

		>>MERGE SORT<<

		>>Vetor_1 - ALEATORIO<<

Vetor_1[0]: 29612
Vetor_1[1]: 11278
Vetor_1[2]: 7052
Vetor_1[3]: 5586
Vetor_1[4]: 21676
Vetor_1[5]: 14153
Vetor_1[6]: 31074
Vetor_1[7]: 24314
Vetor_1[8]: 11638
Vetor_1[9]: 31590
Vetor_1[10]: 32730
Vetor_1[11]: 6240
Vetor_1[12]: 19222
Vetor_1[13]: 13389
Vetor_1[14]: 21007
Vetor_1[15]: 5192
Vetor_1[16]: 17428
Vetor_1[17]: 13946
Vetor_1[18]: 27228
Vetor_1[19]: 15402
Vetor_1[20]: 4690
Vetor_1[21]: 12623
Vetor_1[22]: 9062
Vetor_1[23]: 1450
Vetor_1[24]: 1079
Vetor_1[25]: 27567
Vetor_1[26]: 21084
Vetor_1[27]: 13258
Vetor_1[28]: 18701
Vetor_1[29]: 11976
Vetor_1[30]: 22141
Vetor_1[31]: 14431
Vetor_1[32]: 7336
Vetor_1[33]: 21296
Vetor_1[34]: 16859
Vetor_1[35]: 18882
Vetor_1[36]: 22089
Vetor_1[37]: 9268
Vetor_1[38]: 32607
Vetor_1[39]: 199
Vetor_1[40]: 24258
Vetor_1[41]: 3437
Vetor_1[42]: 6670
Vetor_1[43]: 4851
Vetor_1[44]: 20954
Vetor_1[45]: 18068
Vetor_1[46]: 2442
Vetor_1[47]: 31977
Vetor_1[48]: 20210
Vetor_1[49]: 29078
Vetor_1[50]: 10204
Vetor_1[51]: 12582
Vetor_1[52]: 15593
Vetor_1[53]: 24299
Vetor_1[54]: 13424
Vetor_1[55]: 7918
Vetor_1[56]: 1342
Vetor_1[57]: 27684
Vetor_1[58]: 2145
Vetor_1[59]: 9606
Vetor_1[60]: 2676
Vetor_1[61]: 12484
Vetor_1[62]: 24568
Vetor_1[63]: 18340
Vetor_1[64]: 23995
Vetor_1[65]: 27985
Vetor_1[66]: 23919
Vetor_1[67]: 13092
Vetor_1[68]: 30668
Vetor_1[69]: 28843
Vetor_1[70]: 10490
Vetor_1[71]: 28924
Vetor_1[72]: 30997
Vetor_1[73]: 26524
Vetor_1[74]: 21000
Vetor_1[75]: 20850
Vetor_1[76]: 13590
Vetor_1[77]: 19119
Vetor_1[78]: 21957
Vetor_1[79]: 26765
Vetor_1[80]: 3339
Vetor_1[81]: 24134
Vetor_1[82]: 28388
Vetor_1[83]: 11977
Vetor_1[84]: 24011
Vetor_1[85]: 30951
Vetor_1[86]: 4765
Vetor_1[87]: 6670
Vetor_1[88]: 1264
Vetor_1[89]: 983
Vetor_1[90]: 16113
Vetor_1[91]: 17123
Vetor_1[92]: 16696
Vetor_1[93]: 27114
Vetor_1[94]: 32309
Vetor_1[95]: 27104
Vetor_1[96]: 29227
Vetor_1[97]: 26777
Vetor_1[98]: 17358
Vetor_1[99]: 29025

		>>Vetor_1 - ORDENADO<<

Vetor_1[0]: 0
Vetor_1[1]: 0
Vetor_1[2]: 0
Vetor_1[3]: 0
Vetor_1[4]: 0
Vetor_1[5]: 0
Vetor_1[6]: 0
Vetor_1[7]: 0
Vetor_1[8]: 0
Vetor_1[9]: 0
Vetor_1[10]: 0
Vetor_1[11]: 0
Vetor_1[12]: 0
Vetor_1[13]: 0
Vetor_1[14]: 0
Vetor_1[15]: 0
Vetor_1[16]: 0
Vetor_1[17]: 0
Vetor_1[18]: 0
Vetor_1[19]: 0
Vetor_1[20]: 0
Vetor_1[21]: 0
Vetor_1[22]: 0
Vetor_1[23]: 0
Vetor_1[24]: 0
Vetor_1[25]: 0
Vetor_1[26]: 0
Vetor_1[27]: 0
Vetor_1[28]: 0
Vetor_1[29]: 0
Vetor_1[30]: 0
Vetor_1[31]: 0
Vetor_1[32]: 0
Vetor_1[33]: 0
Vetor_1[34]: 0
Vetor_1[35]: 0
Vetor_1[36]: 1
Vetor_1[37]: 1
Vetor_1[38]: 1
Vetor_1[39]: 1
Vetor_1[40]: 1
Vetor_1[41]: 1
Vetor_1[42]: 1
Vetor_1[43]: 1
Vetor_1[44]: 1
Vetor_1[45]: 1
Vetor_1[46]: 1
Vetor_1[47]: 1
Vetor_1[48]: 1
Vetor_1[49]: 1
Vetor_1[50]: 1
Vetor_1[51]: 1
Vetor_1[52]: 1
Vetor_1[53]: 1
Vetor_1[54]: 1
Vetor_1[55]: 1
Vetor_1[56]: 1
Vetor_1[57]: 1
Vetor_1[58]: 1
Vetor_1[59]: 1
Vetor_1[60]: 1
Vetor_1[61]: 1
Vetor_1[62]: 1
Vetor_1[63]: 1
Vetor_1[64]: 1
Vetor_1[65]: 2
Vetor_1[66]: 2
Vetor_1[67]: 2
Vetor_1[68]: 2
Vetor_1[69]: 2
Vetor_1[70]: 2
Vetor_1[71]: 2
Vetor_1[72]: 2
Vetor_1[73]: 2
Vetor_1[74]: 2
Vetor_1[75]: 2
Vetor_1[76]: 2
Vetor_1[77]: 2
Vetor_1[78]: 2
Vetor_1[79]: 2
Vetor_1[80]: 2
Vetor_1[81]: 2
Vetor_1[82]: 2
Vetor_1[83]: 2
Vetor_1[84]: 2
Vetor_1[85]: 2
Vetor_1[86]: 2
Vetor_1[87]: 2
Vetor_1[88]: 2
Vetor_1[89]: 2
Vetor_1[90]: 2
Vetor_1[91]: 2
Vetor_1[92]: 2
Vetor_1[93]: 2
Vetor_1[94]: 2
Vetor_1[95]: 2
Vetor_1[96]: 2
Vetor_1[97]: 2
Vetor_1[98]: 2
Vetor_1[99]: 2

		>>Vetor_2 - ALEATORIO<<

Vetor_2[0]: 9136
Vetor_2[1]: 22521
Vetor_2[2]: 2016
Vetor_2[3]: 5271
Vetor_2[4]: 20762
Vetor_2[5]: 3016
Vetor_2[6]: 649
Vetor_2[7]: 919
Vetor_2[8]: 877
Vetor_2[9]: 8729
Vetor_2[10]: 13814
Vetor_2[11]: 2926
Vetor_2[12]: 30155
Vetor_2[13]: 23703
Vetor_2[14]: 17398
Vetor_2[15]: 21059
Vetor_2[16]: 21263
Vetor_2[17]: 8898
Vetor_2[18]: 32216
Vetor_2[19]: 3253
Vetor_2[20]: 17327
Vetor_2[21]: 26689
Vetor_2[22]: 374
Vetor_2[23]: 14025
Vetor_2[24]: 4839
Vetor_2[25]: 19833
Vetor_2[26]: 10099
Vetor_2[27]: 22823
Vetor_2[28]: 12052
Vetor_2[29]: 11870
Vetor_2[30]: 9920
Vetor_2[31]: 11911
Vetor_2[32]: 2398
Vetor_2[33]: 5001
Vetor_2[34]: 4453
Vetor_2[35]: 15718
Vetor_2[36]: 6297
Vetor_2[37]: 14732
Vetor_2[38]: 3710
Vetor_2[39]: 14845
Vetor_2[40]: 877
Vetor_2[41]: 8834
Vetor_2[42]: 30083
Vetor_2[43]: 17523
Vetor_2[44]: 13749
Vetor_2[45]: 26090
Vetor_2[46]: 11981
Vetor_2[47]: 22354
Vetor_2[48]: 25894
Vetor_2[49]: 12981
Vetor_2[50]: 32086
Vetor_2[51]: 31288
Vetor_2[52]: 18737
Vetor_2[53]: 14237
Vetor_2[54]: 5569
Vetor_2[55]: 3279
Vetor_2[56]: 2602
Vetor_2[57]: 26041
Vetor_2[58]: 9882
Vetor_2[59]: 15870
Vetor_2[60]: 11177
Vetor_2[61]: 16718
Vetor_2[62]: 13790
Vetor_2[63]: 865
Vetor_2[64]: 30257
Vetor_2[65]: 13545
Vetor_2[66]: 30654
Vetor_2[67]: 9463
Vetor_2[68]: 9231
Vetor_2[69]: 6826
Vetor_2[70]: 672
Vetor_2[71]: 12571
Vetor_2[72]: 21893
Vetor_2[73]: 28643
Vetor_2[74]: 1127
Vetor_2[75]: 27830
Vetor_2[76]: 4136
Vetor_2[77]: 26338
Vetor_2[78]: 23796
Vetor_2[79]: 5042
Vetor_2[80]: 19847
Vetor_2[81]: 19210
Vetor_2[82]: 16876
Vetor_2[83]: 32178
Vetor_2[84]: 23821
Vetor_2[85]: 27433
Vetor_2[86]: 20412
Vetor_2[87]: 31488
Vetor_2[88]: 7465
Vetor_2[89]: 32261
Vetor_2[90]: 11227
Vetor_2[91]: 32198
Vetor_2[92]: 20395
Vetor_2[93]: 13624
Vetor_2[94]: 7247
Vetor_2[95]: 25474
Vetor_2[96]: 3442
Vetor_2[97]: 29246
Vetor_2[98]: 14451
Vetor_2[99]: 29364

		>>Vetor_2 - ORDENADO<<

Vetor_2[0]: 0
Vetor_2[1]: 0
Vetor_2[2]: 0
Vetor_2[3]: 0
Vetor_2[4]: 0
Vetor_2[5]: 0
Vetor_2[6]: 0
Vetor_2[7]: 0
Vetor_2[8]: 0
Vetor_2[9]: 0
Vetor_2[10]: 0
Vetor_2[11]: 0
Vetor_2[12]: 0
Vetor_2[13]: 0
Vetor_2[14]: 0
Vetor_2[15]: 0
Vetor_2[16]: 0
Vetor_2[17]: 0
Vetor_2[18]: 0
Vetor_2[19]: 0
Vetor_2[20]: 0
Vetor_2[21]: 0
Vetor_2[22]: 0
Vetor_2[23]: 0
Vetor_2[24]: 0
Vetor_2[25]: 0
Vetor_2[26]: 0
Vetor_2[27]: 0
Vetor_2[28]: 0
Vetor_2[29]: 1
Vetor_2[30]: 1
Vetor_2[31]: 1
Vetor_2[32]: 1
Vetor_2[33]: 1
Vetor_2[34]: 1
Vetor_2[35]: 1
Vetor_2[36]: 1
Vetor_2[37]: 1
Vetor_2[38]: 1
Vetor_2[39]: 1
Vetor_2[40]: 1
Vetor_2[41]: 1
Vetor_2[42]: 1
Vetor_2[43]: 1
Vetor_2[44]: 1
Vetor_2[45]: 1
Vetor_2[46]: 1
Vetor_2[47]: 1
Vetor_2[48]: 1
Vetor_2[49]: 1
Vetor_2[50]: 1
Vetor_2[51]: 1
Vetor_2[52]: 1
Vetor_2[53]: 1
Vetor_2[54]: 1
Vetor_2[55]: 1
Vetor_2[56]: 1
Vetor_2[57]: 1
Vetor_2[58]: 2
Vetor_2[59]: 2
Vetor_2[60]: 2
Vetor_2[61]: 2
Vetor_2[62]: 2
Vetor_2[63]: 2
Vetor_2[64]: 2
Vetor_2[65]: 2
Vetor_2[66]: 2
Vetor_2[67]: 2
Vetor_2[68]: 2
Vetor_2[69]: 2
Vetor_2[70]: 2
Vetor_2[71]: 2
Vetor_2[72]: 2
Vetor_2[73]: 2
Vetor_2[74]: 2
Vetor_2[75]: 2
Vetor_2[76]: 2
Vetor_2[77]: 2
Vetor_2[78]: 2
Vetor_2[79]: 2
Vetor_2[80]: 2
Vetor_2[81]: 2
Vetor_2[82]: 2
Vetor_2[83]: 2
Vetor_2[84]: 2
Vetor_2[85]: 2
Vetor_2[86]: 2
Vetor_2[87]: 2
Vetor_2[88]: 2
Vetor_2[89]: 2
Vetor_2[90]: 2
Vetor_2[91]: 3
Vetor_2[92]: 3
Vetor_2[93]: 3
Vetor_2[94]: 3
Vetor_2[95]: 3
Vetor_2[96]: 3
Vetor_2[97]: 3
Vetor_2[98]: 3
Vetor_2[99]: 3

		>>Vetor_3 - ALEATORIO<<

Vetor_3[0]: 5360
Vetor_3[1]: 15666
Vetor_3[2]: 20809
Vetor_3[3]: 24861
Vetor_3[4]: 13639
Vetor_3[5]: 13834
Vetor_3[6]: 25449
Vetor_3[7]: 5640
Vetor_3[8]: 12520
Vetor_3[9]: 24387
Vetor_3[10]: 20912
Vetor_3[11]: 21155
Vetor_3[12]: 5384
Vetor_3[13]: 21579
Vetor_3[14]: 16542
Vetor_3[15]: 1275
Vetor_3[16]: 17621
Vetor_3[17]: 9128
Vetor_3[18]: 7291
Vetor_3[19]: 24783
Vetor_3[20]: 31580
Vetor_3[21]: 22853
Vetor_3[22]: 19024
Vetor_3[23]: 23693
Vetor_3[24]: 9386
Vetor_3[25]: 777
Vetor_3[26]: 27191
Vetor_3[27]: 31357
Vetor_3[28]: 21041
Vetor_3[29]: 25518
Vetor_3[30]: 3796
Vetor_3[31]: 12859
Vetor_3[32]: 20078
Vetor_3[33]: 18385
Vetor_3[34]: 3620
Vetor_3[35]: 3690
Vetor_3[36]: 5065
Vetor_3[37]: 12613
Vetor_3[38]: 20341
Vetor_3[39]: 21159
Vetor_3[40]: 10941
Vetor_3[41]: 19629
Vetor_3[42]: 15030
Vetor_3[43]: 15804
Vetor_3[44]: 13112
Vetor_3[45]: 25930
Vetor_3[46]: 11505
Vetor_3[47]: 15382
Vetor_3[48]: 7493
Vetor_3[49]: 19217
Vetor_3[50]: 5654
Vetor_3[51]: 7802
Vetor_3[52]: 21736
Vetor_3[53]: 24321
Vetor_3[54]: 9210
Vetor_3[55]: 10483
Vetor_3[56]: 25929
Vetor_3[57]: 14771
Vetor_3[58]: 7839
Vetor_3[59]: 3599
Vetor_3[60]: 22293
Vetor_3[61]: 8243
Vetor_3[62]: 22966
Vetor_3[63]: 10826
Vetor_3[64]: 20002
Vetor_3[65]: 15118
Vetor_3[66]: 24418
Vetor_3[67]: 5067
Vetor_3[68]: 10834
Vetor_3[69]: 17324
Vetor_3[70]: 14399
Vetor_3[71]: 21070
Vetor_3[72]: 12217
Vetor_3[73]: 7136
Vetor_3[74]: 29859
Vetor_3[75]: 21346
Vetor_3[76]: 31234
Vetor_3[77]: 958
Vetor_3[78]: 23332
Vetor_3[79]: 28372
Vetor_3[80]: 16142
Vetor_3[81]: 25005
Vetor_3[82]: 24666
Vetor_3[83]: 3947
Vetor_3[84]: 9439
Vetor_3[85]: 20669
Vetor_3[86]: 19430
Vetor_3[87]: 21461
Vetor_3[88]: 11957
Vetor_3[89]: 26938
Vetor_3[90]: 11954
Vetor_3[91]: 15330
Vetor_3[92]: 1398
Vetor_3[93]: 30593
Vetor_3[94]: 3707
Vetor_3[95]: 13808
Vetor_3[96]: 8019
Vetor_3[97]: 5394
Vetor_3[98]: 27277
Vetor_3[99]: 8359

		>>Vetor_3 - ORDENADO<<

Vetor_3[0]: 0
Vetor_3[1]: 0
Vetor_3[2]: 0
Vetor_3[3]: 0
Vetor_3[4]: 0
Vetor_3[5]: 0
Vetor_3[6]: 0
Vetor_3[7]: 0
Vetor_3[8]: 0
Vetor_3[9]: 0
Vetor_3[10]: 0
Vetor_3[11]: 0
Vetor_3[12]: 0
Vetor_3[13]: 0
Vetor_3[14]: 0
Vetor_3[15]: 0
Vetor_3[16]: 0
Vetor_3[17]: 0
Vetor_3[18]: 0
Vetor_3[19]: 0
Vetor_3[20]: 0
Vetor_3[21]: 0
Vetor_3[22]: 0
Vetor_3[23]: 0
Vetor_3[24]: 0
Vetor_3[25]: 0
Vetor_3[26]: 0
Vetor_3[27]: 0
Vetor_3[28]: 1
Vetor_3[29]: 1
Vetor_3[30]: 1
Vetor_3[31]: 1
Vetor_3[32]: 1
Vetor_3[33]: 1
Vetor_3[34]: 1
Vetor_3[35]: 1
Vetor_3[36]: 1
Vetor_3[37]: 1
Vetor_3[38]: 1
Vetor_3[39]: 1
Vetor_3[40]: 1
Vetor_3[41]: 1
Vetor_3[42]: 1
Vetor_3[43]: 1
Vetor_3[44]: 1
Vetor_3[45]: 1
Vetor_3[46]: 1
Vetor_3[47]: 1
Vetor_3[48]: 1
Vetor_3[49]: 1
Vetor_3[50]: 1
Vetor_3[51]: 1
Vetor_3[52]: 1
Vetor_3[53]: 1
Vetor_3[54]: 1
Vetor_3[55]: 2
Vetor_3[56]: 2
Vetor_3[57]: 2
Vetor_3[58]: 2
Vetor_3[59]: 2
Vetor_3[60]: 2
Vetor_3[61]: 2
Vetor_3[62]: 2
Vetor_3[63]: 2
Vetor_3[64]: 2
Vetor_3[65]: 2
Vetor_3[66]: 2
Vetor_3[67]: 2
Vetor_3[68]: 2
Vetor_3[69]: 2
Vetor_3[70]: 2
Vetor_3[71]: 2
Vetor_3[72]: 2
Vetor_3[73]: 2
Vetor_3[74]: 2
Vetor_3[75]: 2
Vetor_3[76]: 2
Vetor_3[77]: 2
Vetor_3[78]: 2
Vetor_3[79]: 2
Vetor_3[80]: 2
Vetor_3[81]: 2
Vetor_3[82]: 2
Vetor_3[83]: 3
Vetor_3[84]: 3
Vetor_3[85]: 3
Vetor_3[86]: 3
Vetor_3[87]: 3
Vetor_3[88]: 3
Vetor_3[89]: 3
Vetor_3[90]: 3
Vetor_3[91]: 3
Vetor_3[92]: 3
Vetor_3[93]: 3
Vetor_3[94]: 3
Vetor_3[95]: 3
Vetor_3[96]: 3
Vetor_3[97]: 3
Vetor_3[98]: 3
Vetor_3[99]: 3

		>>Vetor_4 - ALEATORIO<<

Vetor_4[0]: 30635
Vetor_4[1]: 19194
Vetor_4[2]: 10760
Vetor_4[3]: 25762
Vetor_4[4]: 17780
Vetor_4[5]: 26958
Vetor_4[6]: 578
Vetor_4[7]: 25485
Vetor_4[8]: 20006
Vetor_4[9]: 27170
Vetor_4[10]: 11590
Vetor_4[11]: 24385
Vetor_4[12]: 21771
Vetor_4[13]: 5802
Vetor_4[14]: 22088
Vetor_4[15]: 431
Vetor_4[16]: 6566
Vetor_4[17]: 14445
Vetor_4[18]: 18562
Vetor_4[19]: 12731
Vetor_4[20]: 19864
Vetor_4[21]: 18331
Vetor_4[22]: 13363
Vetor_4[23]: 21556
Vetor_4[24]: 8640
Vetor_4[25]: 21408
Vetor_4[26]: 17640
Vetor_4[27]: 6410
Vetor_4[28]: 11942
Vetor_4[29]: 23033
Vetor_4[30]: 27898
Vetor_4[31]: 10427
Vetor_4[32]: 15386
Vetor_4[33]: 32582
Vetor_4[34]: 2648
Vetor_4[35]: 17935
Vetor_4[36]: 11288
Vetor_4[37]: 24225
Vetor_4[38]: 18566
Vetor_4[39]: 14341
Vetor_4[40]: 3311
Vetor_4[41]: 25391
Vetor_4[42]: 25574
Vetor_4[43]: 4109
Vetor_4[44]: 5794
Vetor_4[45]: 24564
Vetor_4[46]: 12855
Vetor_4[47]: 8311
Vetor_4[48]: 6031
Vetor_4[49]: 23020
Vetor_4[50]: 5211
Vetor_4[51]: 14124
Vetor_4[52]: 5198
Vetor_4[53]: 14423
Vetor_4[54]: 13661
Vetor_4[55]: 28828
Vetor_4[56]: 7900
Vetor_4[57]: 20308
Vetor_4[58]: 15026
Vetor_4[59]: 14071
Vetor_4[60]: 10489
Vetor_4[61]: 30897
Vetor_4[62]: 18879
Vetor_4[63]: 16800
Vetor_4[64]: 21966
Vetor_4[65]: 12034
Vetor_4[66]: 1692
Vetor_4[67]: 10463
Vetor_4[68]: 3795
Vetor_4[69]: 24304
Vetor_4[70]: 28696
Vetor_4[71]: 25046
Vetor_4[72]: 24560
Vetor_4[73]: 25300
Vetor_4[74]: 15613
Vetor_4[75]: 14006
Vetor_4[76]: 24291
Vetor_4[77]: 23685
Vetor_4[78]: 7829
Vetor_4[79]: 3890
Vetor_4[80]: 8673
Vetor_4[81]: 24941
Vetor_4[82]: 3180
Vetor_4[83]: 7476
Vetor_4[84]: 2432
Vetor_4[85]: 11491
Vetor_4[86]: 32088
Vetor_4[87]: 16847
Vetor_4[88]: 25044
Vetor_4[89]: 19637
Vetor_4[90]: 12727
Vetor_4[91]: 15990
Vetor_4[92]: 7896
Vetor_4[93]: 31747
Vetor_4[94]: 29432
Vetor_4[95]: 1643
Vetor_4[96]: 14352
Vetor_4[97]: 8276
Vetor_4[98]: 27741
Vetor_4[99]: 17529

		>>Vetor_4 - ORDENADO<<

Vetor_4[0]: 0
Vetor_4[1]: 0
Vetor_4[2]: 0
Vetor_4[3]: 0
Vetor_4[4]: 0
Vetor_4[5]: 0
Vetor_4[6]: 0
Vetor_4[7]: 0
Vetor_4[8]: 0
Vetor_4[9]: 0
